slno,idx,audio_filepath,person,sex,start_sample,end_sample,start_sec,end_sec,duration_sec,vowel_type,pitch_org_praat,f1_mean_org_praat,f2_mean_org_praat,f3_mean_org_praat,f4_mean_org_praat,f1_median_org_praat,f2_median_org_praat,f3_median_org_praat,f4_median_org_praat
7297,77921,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR8/MRDM0/SI965.WAV,MRDM0,M,31230,31880,1.951875,1.9925,0.040625,uh,125.038848052615,557.9283531638863,1381.7294022677706,2354.4069831272627,3447.6628215977066,535.5966573031872,1396.8519461158446,2361.8905164687294,3411.909288448328
7298,75440,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MWRE0/SI1057.WAV,MWRE0,M,32733,34509,2.0458125,2.1568125,0.111,uh,114.2210098930659,529.8092742515395,1604.091263580489,2337.602941936977,3528.757109582812,468.8814941878895,1570.611236834699,2361.88344339026,3471.114651310487
7299,31919,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MMAG0/SI1756.WAV,MMAG0,M,50360,51800,3.1475,3.2375,0.09,uh,105.26543905175711,600.3424026361788,1391.167940457067,2377.0626055139046,3290.126619817531,582.8743263684956,1370.1926324335373,2440.8547366658327,3301.1539647778864
7300,18374,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/MKDR0/SX283.WAV,MKDR0,M,16680,18200,1.0425,1.1375,0.095,uh,96.17511460089982,553.2531016441517,1316.9994862553517,2118.226800858978,3411.270336717334,548.9528725946155,1381.284802882966,2206.940672869624,3316.323206661695
7301,39439,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MDNS0/SA1.WAV,MDNS0,M,9855,10778,0.6159375,0.673625,0.0576875,uh,117.93271042621036,531.4003290085581,1499.270886586198,2219.751127440019,3573.398143457547,504.371087309663,1508.4861704450818,2258.217013440212,3563.8498667497947
7302,73055,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MNTW0/SX168.WAV,MNTW0,M,6440,7440,0.4025,0.465,0.0625,uh,135.08051961346442,555.915914862801,1571.3006795393185,2310.3776684299264,3322.9594868341464,545.0264243298586,1636.2869048982743,2282.97689185706,3315.18013280999
7303,7245,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR3/MRTK0/SI1750.WAV,MRTK0,M,3240,4040,0.2025,0.2525,0.05,uh,108.49536873447906,555.6817426397114,1520.820764181656,2296.652954280492,3493.7365194577064,541.9183227280812,1530.05098706115,2343.905921007848,3517.1932993468336
7304,15990,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR6/MESD0/SX12.WAV,MESD0,M,8348,9320,0.52175,0.5825,0.06075,uh,105.80593966928528,537.5917850121511,1352.6812515213685,2399.04888913081,3416.192586012758,517.8438746507195,1281.1155750025691,2418.940423114057,3376.334378840124
7305,69442,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MCLK0/SX310.WAV,MCLK0,M,4129,5160,0.2580625,0.3225,0.0644375,uh,128.22049922137717,552.1249348600301,1570.5355546039702,2657.2202436827665,3512.734240499785,531.2456118387367,1445.588428818556,2656.072434503136,3498.985933588142
7306,29295,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MDLC2/SI2244.WAV,MDLC2,M,4431,5149,0.2769375,0.3218125,0.044875,uh,95.74494612666416,548.7297595445652,1509.9788229034789,2654.438729726389,3398.913305551367,539.7974303525624,1530.698641777636,2621.384619889708,3363.567216037564
7307,25280,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR1/MTRR0/SX198.WAV,MTRR0,M,35462,37556,2.216375,2.34725,0.130875,uh,129.8488513149971,513.3234097191091,1334.4935003377366,2524.671719407907,3431.324232920273,496.9188333131167,1300.69378178789,2496.803623266662,3419.5935991936026
7308,75617,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MWRP0/SX273.WAV,MWRP0,M,26600,27640,1.6625,1.7275,0.065,uh,131.03674040544507,607.9278954263724,1623.61205329598,2459.7437287994726,3487.9249187916657,583.1507312321472,1659.6786779159763,2488.5181199874087,3508.0954096858454
7309,37552,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MADC0/SI1997.WAV,MADC0,M,27796,29720,1.73725,1.8575,0.12025,uh,107.63033699750224,551.9518866112614,1443.8415090529218,2595.814973686681,3564.737848914202,509.44587689381245,1343.8776490585672,2631.181475759681,3542.573322240294
7310,34922,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MZMB0/SI1166.WAV,MZMB0,M,27080,27800,1.6925,1.7375,0.045,uh,109.5019431066438,561.6205772310975,1411.1660343865135,2248.146844444648,3666.494995111215,561.7468498136429,1428.742010476513,2287.6708600789843,3636.083785436274
7311,65538,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/MSJK0/SX336.WAV,MSJK0,M,57961,59160,3.6225625,3.6975,0.0749375,uh,114.7856513357734,505.2719955017749,1517.4010305268591,2396.4574777751027,3304.5658726662546,496.106096900741,1521.9475813600773,2387.0353024096703,3286.4883440175468
7312,63785,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/MCAE0/SI817.WAV,MCAE0,M,10109,12180,0.6318125,0.76125,0.1294375,uh,100.83577023938824,520.4748043467456,1311.9549798106264,2328.071092990033,3617.774507668705,489.7970089917242,1212.4189113665416,2299.0068213717814,3605.316320215455
7313,30475,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MJDE0/SX310.WAV,MJDE0,M,7800,9960,0.4875,0.6225,0.135,uh,133.36501560752842,560.6041250819783,1589.0510751662605,2460.251395073523,3335.40025051183,508.4960290026149,1502.0172140435857,2463.8082364334978,3348.252934393146
7314,65725,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/MSVS0/SI2198.WAV,MSVS0,M,38770,40360,2.423125,2.5225,0.099375,uh,141.3890558428121,558.5799740339268,1600.282173808462,2572.0426963805767,3730.544636591069,502.4620947465553,1592.0015278424903,2574.587450523833,3715.940918180602
7315,71275,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MGAW0/SI1802.WAV,MGAW0,M,37347,38120,2.3341875,2.3825,0.0483125,uh,115.64592699295342,581.4502977612996,1364.6297612714698,2300.1030104727715,3875.831186991809,569.0197123616097,1329.7648674764926,2347.4903833429607,3853.096527011201
7316,77367,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR8/MKRG0/SX411.WAV,MKRG0,M,17938,19342,1.121125,1.208875,0.08775,uh,106.02055990842786,481.6428073101644,1484.6139800701262,2573.369595994746,3583.0903802118764,456.9106096818724,1525.2542888803068,2603.126530509837,3642.441884332593
7317,52774,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MTRC0/SX183.WAV,MTRC0,M,12114,12546,0.757125,0.784125,0.027,uh,120.25650495393135,556.3342975057234,1491.2053860437186,2607.2783038069133,3511.708419455156,559.5991132099232,1395.8401400750454,2585.034873679273,3493.1204858087485
7318,34378,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MTBC0/SA1.WAV,MTBC0,M,11800,12532,0.7375,0.78325,0.04575,uh,106.21364501221532,475.3918022696399,1506.8946527276482,2297.086488391601,3235.081837573507,470.5232769980349,1522.9069941825594,2367.4801045188174,3214.3235164448465
7319,1167,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR1/MSTK0/SI1024.WAV,MSTK0,M,63370,64422,3.960625,4.026375,0.06575,uh,123.65254545854576,553.7867689849035,1430.4111639128491,2334.971207663171,3318.0204112076763,542.528503746548,1377.158713214431,2368.272348610393,3309.7463032223777
7320,3817,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR2/MPGL0/SI469.WAV,MPGL0,M,35240,35880,2.2025,2.2425,0.04,uh,121.54629976676134,539.0102889975922,1433.2561886564113,2392.8445535616765,3479.6224877588515,540.3428751774477,1496.572819236597,2422.7907955925616,3529.198891772319
7321,48203,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MJAC0/SI2148.WAV,MJAC0,M,3885,4930,0.2428125,0.308125,0.0653125,uh,109.55097300969538,586.2451189581651,1260.3948827648387,2279.6307904187347,3222.319367793666,580.226836126711,1278.0640527588016,2329.7122730268534,3129.493431086888
7322,16219,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR6/MJFC0/SX223.WAV,MJFC0,M,3040,3843,0.19,0.2401875,0.0501875,uh,105.97247775370008,517.5320560738284,1285.2375013037008,2314.7647562084817,3376.74138700883,482.7056348086587,1192.7052091025237,2398.0620844100886,3291.52771020574
7323,64007,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/MEAL0/SI2177.WAV,MEAL0,M,14161,15160,0.8850625,0.9475,0.0624375,uh,104.41287270782188,673.314420799318,1364.308890387135,2484.9423932396185,3396.992706226692,599.096753681684,1266.480329075224,2555.7174354677,3352.1598651599143
7324,700,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR1/MJSW0/SX20.WAV,MJSW0,M,25714,26856,1.607125,1.6785,0.071375,uh,132.07529590958143,563.567346011678,1176.6055211927237,2512.963985078617,3566.247221009488,573.2581169401933,1039.1928308789006,2550.247179494671,3508.3048164288493
7325,60953,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MTDP0/SX441.WAV,MTDP0,M,14203,15640,0.8876875,0.9775,0.0898125,uh,160.10690067194056,532.8064049324369,1237.2852257564386,2341.45192229972,3749.058827631488,506.86624471990905,1105.8660003784692,2356.5053360662514,3694.144011962977
7326,23352,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR1/MJEB1/SX387.WAV,MJEB1,M,17211,18680,1.0756875,1.1675,0.0918125,uh,124.12539624417316,546.3138257341134,1458.2172518299258,2157.6022462610745,3277.066030799306,526.5918919644229,1490.1592991349337,2188.254658063905,3248.2609081296323
7327,41739,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MMAR0/SX76.WAV,MMAR0,M,34080,34840,2.13,2.1775,0.0475,uh,131.3271865688272,589.3548358701394,1551.8778161238824,2567.985934572788,3479.1354817124047,564.7955091485352,1617.0213497581017,2564.710541763064,3396.4415746214945
7328,10897,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR4/MLLL0/SX283.WAV,MLLL0,M,24160,25650,1.51,1.603125,0.093125,uh,175.1662081387825,557.7677346596516,1543.6877464592008,2400.663874153027,3577.3876313477244,540.6391105099713,1613.318224391361,2463.138526074169,3653.3355286075935
7329,18730,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/MNLS0/SX223.WAV,MNLS0,M,7018,8080,0.438625,0.505,0.066375,uh,119.63412755405425,545.5033788622743,1293.6399176580246,2259.5047177620845,3602.106482861614,501.4109727732118,1230.1633900671986,2221.701959980417,3579.225731920793
7330,72792,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MMDG0/SI2035.WAV,MMDG0,M,11720,13033,0.7325,0.8145625,0.0820625,uh,104.05172040613826,488.873217581468,1557.2073791230057,2517.171503857906,3529.656331646704,479.8289909445088,1611.878763671274,2528.8972889793736,3547.226128108123
7331,23979,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR1/MPGH0/SA2.WAV,MPGH0,M,2760,3592,0.1725,0.2245,0.052,uh,109.13030963473688,586.394387032693,1508.6672174330638,2322.0496929347846,3327.006748946948,594.567157063476,1528.2562239409567,2308.664272085224,3314.356265903604
7332,71059,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MGAK0/SX226.WAV,MGAK0,M,12030,13033,0.751875,0.8145625,0.0626875,uh,138.43056777321644,585.7561608544027,1461.7119974493066,2485.5575700587265,3854.147917765282,574.6353575213035,1467.46995449437,2543.6059518386937,3882.1149748707808
7333,71598,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MHBS0/SX405.WAV,MHBS0,M,8458,9181,0.528625,0.5738125,0.0451875,uh,95.48506021253756,553.6155671745138,1549.4584552927386,2445.086972215555,3453.5580684365,549.0169528686946,1597.5337010305843,2492.391525677061,3400.055237218128
7334,39077,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MDHS0/SX90.WAV,MDHS0,M,23090,24200,1.443125,1.5125,0.069375,uh,134.3124218715648,538.398390502972,1523.7686771776644,2320.8398667985784,3521.406410430869,525.1623115360791,1480.7722247991396,2500.9403072270816,3508.6079374628307
7335,33950,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MRLR0/SI1826.WAV,MRLR0,M,3600,4416,0.225,0.276,0.051,uh,105.6681863321685,509.2142022486318,1447.3013792315028,2409.35635485797,3342.220302748523,481.2641136198958,1406.3313513453736,2385.7611516385177,3327.4728434461285
7336,41345,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MKXL0/SX195.WAV,MKXL0,M,2786,3640,0.174125,0.2275,0.053375,uh,111.14453826387036,551.1663972665025,1256.3162950899198,2569.97542694554,3686.168121088635,582.5400900404636,1169.7090070068386,2573.607276585866,3695.716962234289
7337,11270,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR4/MPWM0/SX227.WAV,MPWM0,M,14280,15880,0.8925,0.9925,0.1,uh,122.59299492829182,538.0861852237381,1506.0741939203103,2284.4896684429305,3257.8995334477668,509.85625760402246,1494.5151514014171,2300.2276885049096,3230.28904885101
7338,38142,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MCAL0/SI1138.WAV,MCAL0,M,57560,59320,3.5975,3.7075,0.11,uh,119.78480670854596,660.8265333458364,1561.5856991292965,2570.6972768770866,3274.756293096269,617.9068835246983,1449.8900845228302,2484.82152995304,3219.3280509643505
7339,40406,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MHMR0/SX309.WAV,MHMR0,M,40240,42760,2.515,2.6725,0.1575,uh,168.34271557702405,516.3136138510451,1464.6262395636502,2471.693066582125,3433.628415807119,505.7025890714286,1418.7624488636177,2518.9172123555218,3410.251197087078
7340,77955,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR8/MRDM0/SX335.WAV,MRDM0,M,28398,29960,1.774875,1.8725,0.097625,uh,119.90747853388471,571.7484670116773,1292.5517748457023,2181.7579052194847,3423.339313735851,582.7589739700275,1307.97156095956,2210.486266630114,3391.797874982587
7341,44051,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MVJH0/SI926.WAV,MVJH0,M,8050,8772,0.503125,0.54825,0.045125,uh,118.56867080834094,564.3261048674832,1338.0179714353028,2374.377782012227,3497.868364784497,569.4366246637453,1303.9376588260675,2426.468996606164,3541.2773023458085
7342,47450,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MFRM0/SI1717.WAV,MFRM0,M,34120,36520,2.1325,2.2825,0.15,uh,123.39257476366862,560.8018209723696,1317.5865967510183,2604.8203167464853,3399.4217813497835,548.5531851174903,1313.07720356725,2609.6785976493347,3336.390115909421
7343,42162,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MPRD0/SI2061.WAV,MPRD0,M,11800,12797,0.7375,0.7998125,0.0623125,uh,134.15179029148658,516.1208789840903,1551.9375868124473,2372.6575142525044,3763.531359341383,525.5098687335288,1699.262997675106,2365.146207938365,3748.424544847329
7344,18624,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/MNJM0/SX320.WAV,MNJM0,M,34297,35349,2.1435625,2.2093125,0.06575,uh,113.8238663782069,612.6497206126506,1367.7785563012233,2331.1025878995374,3368.9266828304267,608.5101912464859,1385.9602038076696,2357.374697655173,3349.1531029981224
7345,31051,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MJPM0/SI1998.WAV,MJPM0,M,6390,7068,0.399375,0.44175,0.042375,uh,122.353477807188,510.6529340115282,1444.1085169147295,2344.289640770748,3487.5169464968844,508.20455971925,1479.7700955258238,2371.5051924674744,3474.020471777241
7346,42728,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MREH1/SX429.WAV,MREH1,M,23290,24200,1.455625,1.5125,0.056875,uh,110.70810966861374,512.0609560916383,1641.794510970206,2508.9894690985857,3446.9567116367884,450.7138618586701,1746.6147139277432,2563.236874776359,3438.242239951688
7347,17977,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/MDVC0/SX216.WAV,MDVC0,M,17610,18360,1.100625,1.1475,0.046875,uh,119.66026685324468,580.1482969859214,1082.9812302960345,2330.314520499276,3642.275588308005,580.9910327170594,1043.6251466804297,2391.16737548401,3654.0708778458
7348,47934,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MGRP0/SI1317.WAV,MGRP0,M,15320,16840,0.9575,1.0525,0.095,uh,160.63578901241584,583.5254716466357,1628.5058032662405,2607.4333286553856,3505.2606143877138,490.7485707208528,1604.370465205826,2556.889057894191,3464.97633908532
7349,77552,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR8/MMLM0/SI2150.WAV,MMLM0,M,49180,49854,3.07375,3.115875,0.042125,uh,114.89414757040196,501.3067562632329,1601.021166361708,2301.8259956724182,3272.264087951481,466.5647638242027,1598.3182584844446,2290.8677171619097,3238.0101202613264
7350,13211,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR5/MAHH0/SI1924.WAV,MAHH0,M,34120,35467,2.1325,2.2166875,0.0841875,uh,123.26438316724862,509.3088226455295,1446.7563312228458,2301.8926577512684,3378.067092967426,514.2977605380323,1412.65033405827,2300.5937233747563,3373.9457886920795
7351,7295,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR3/MRTK0/SX283.WAV,MRTK0,M,13744,15122,0.859,0.945125,0.086125,uh,106.75927668714526,565.0247138124389,1436.459402302963,2152.8737098855486,3585.916982490337,554.0456711422319,1476.3297894837046,2250.2141017885724,3554.500732617156
7352,32943,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MRFK0/SI1706.WAV,MRFK0,M,17710,18346,1.106875,1.146625,0.03975,uh,109.1369300036374,485.7899863355547,1374.3801777811896,2416.3026486770505,3300.3947207736087,492.4760702093951,1336.5574649459932,2412.7752830841305,3265.731898144328
7353,76939,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR8/MCXM0/SX181.WAV,MCXM0,M,7214,8898,0.450875,0.556125,0.10525,uh,95.16709419095248,601.0540871602063,1359.5886665107173,2142.58971309971,3410.5400393671102,612.6197864120002,1329.128010084375,2140.553040281867,3429.2892794185964
7354,77910,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR8/MRDM0/SI1595.WAV,MRDM0,M,28866,29432,1.804125,1.8395,0.035375,uh,122.16087655301764,518.3209414221426,1233.3101820392108,2174.954630079142,3459.959525726285,493.0724505550395,1226.8718076664395,2247.45945200005,3462.679989591367
7355,17982,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/MDVC0/SX216.WAV,MDVC0,M,32780,34600,2.04875,2.1625,0.11375,uh,119.66026685324468,580.1482969859214,1082.9812302960345,2330.314520499276,3642.275588308005,580.9910327170594,1043.6251466804297,2391.16737548401,3654.0708778458
7356,70203,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MDLC1/SX265.WAV,MDLC1,M,34297,35240,2.1435625,2.2025,0.0589375,uh,130.29828955360887,554.5462762155139,1222.0748165968516,2288.8443441970503,3490.5956704316445,543.7701578832758,1156.1285315628486,2289.9615465770544,3487.614506330359
7357,18429,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/MKJL0/SI1100.WAV,MKJL0,M,37096,38516,2.3185,2.40725,0.08875,uh,103.57974274274962,524.5835530259608,1578.5691505021296,2405.8993953992663,3037.905424370836,520.7842141298756,1527.952188523138,2392.8011602154465,2970.4757707721387
7358,74395,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MTAB0/SX312.WAV,MTAB0,M,15853,17225,0.9908125,1.0765625,0.08575,uh,105.17227096277917,570.5277216126749,1489.7708757681623,2368.719488984386,3422.773183662165,473.4959137018863,1505.8591070524103,2281.067880507336,3451.27627061154
7359,5405,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR3/MCTW0/SI2003.WAV,MCTW0,M,20580,21176,1.28625,1.3235,0.03725,uh,119.83175929490324,506.4755833308501,1524.00249632075,2411.666914312913,3434.423482110074,502.5258820634552,1474.2851722855828,2437.056991116344,3406.4921547567187
7360,7634,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR3/MTHC0/SI2275.WAV,MTHC0,M,10553,11395,0.6595625,0.7121875,0.052625,uh,132.776809151004,522.7993932392804,1513.819413890031,2482.9325050378648,3358.550775272397,487.8229265179119,1535.9252186769186,2504.766371908752,3310.898512346572
7361,64972,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/MRMB0/SI2211.WAV,MRMB0,M,9890,12489,0.618125,0.7805625,0.1624375,uh,110.81378110509782,581.42814717631,1559.1142676520526,2506.310365830597,3540.527885379898,553.1454004388344,1598.9199193140353,2489.707696744355,3480.5903009856074
7362,32714,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MRAB0/SX144.WAV,MRAB0,M,12156,13493,0.75975,0.8433125,0.0835625,uh,103.35014998794426,479.6055534607604,1181.6004527071525,2261.2754062192225,3563.723996211599,470.832528839316,1143.6152720602042,2266.7789641694662,3540.9003195115674
7363,13214,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR5/MAHH0/SI664.WAV,MAHH0,M,3718,5538,0.232375,0.346125,0.11375,uh,112.92338157619396,485.9749815855592,1531.388101621042,2332.562587684299,3383.7920780566224,468.384673879214,1513.376938949974,2386.1919776320624,3411.049557074648
7364,64915,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/MPGR1/SX419.WAV,MPGR1,M,7320,9026,0.4575,0.564125,0.106625,uh,107.146882765874,577.811018203145,1293.6297989896434,2539.449180321125,3396.9877745143003,532.0289523451326,1239.658867381796,2498.5237425483983,3333.8893768895177
7365,59323,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MPMB0/SX421.WAV,MPMB0,M,45613,47410,2.8508125,2.963125,0.1123125,uh,157.29610520176234,550.5737928074308,1573.258770700417,2512.3841004389224,3229.409223560956,516.192019217808,1496.868846680684,2537.652008432725,3235.6167500803995
7366,52039,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MSMC0/SX377.WAV,MSMC0,M,5263,6182,0.3289375,0.386375,0.0574375,uh,135.44190947891198,526.4963859221981,1470.500219159373,2320.544203934849,3267.463409332146,504.6822133178436,1466.326450305518,2336.021551853659,3163.38250130177
7367,49189,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MJRH0/SI1840.WAV,MJRH0,M,4840,6680,0.3025,0.4175,0.115,uh,132.7232383087209,516.3728832518416,1446.451267663885,2505.407398835777,3568.123183777208,490.5253232477982,1466.04760829435,2613.8167473641142,3640.876241526096
7368,20374,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR8/MJTC0/SX20.WAV,MJTC0,M,32417,34005,2.0260625,2.1253125,0.09925,uh,106.00883298647656,533.3995225716985,1230.8471985295955,2335.7571224386616,3365.285579297892,523.9112012558819,1013.6475507811588,2401.3409890360163,3289.1058276927683
