idx,sex,phone,pitch_praat,f1_org_praat,f2_org_praat,f3_org_praat
6000,M,aw,125.28015229668588,664.1903571428571,1592.042214285714,2291.201642857143
6001,M,aw,122.33718414824968,611.3361666666667,1367.02975,2330.7736666666665
6002,M,aw,126.198210126671,742.7755333333333,1494.6908,2514.4032666666667
6003,M,aw,92.9969921578847,750.8927333333334,1303.6508666666666,2723.839333333333
6004,M,aw,122.8331144873438,693.3963529411766,1494.3678823529413,2587.2023529411763
6005,M,aw,102.37907102017068,655.3047777777779,1267.8113888888888,2393.2743333333333
6006,M,aw,114.2947563865292,745.1724166666667,1285.4617500000002,2661.260666666667
6007,M,aw,110.95789342148431,715.8838571428572,1305.6145714285717,2275.7192142857143
6008,M,aw,110.61245679678814,715.5304545454545,1232.233272727273,2247.435
6009,M,aw,98.2831158923252,645.6878571428572,1679.224642857143,2623.4045
6010,M,aw,148.04970199347136,780.1705294117647,1276.860705882353,2763.694529411765
6011,M,aw,110.09248567003816,645.6687999999999,1497.0653,2702.2615
6012,M,aw,102.3180629491968,670.7509411764705,1441.1619411764705,2331.3517058823527
6013,M,aw,98.4664139416905,757.7965000000002,1380.6352142857145,2839.0637142857145
6014,M,aw,136.80229860309473,741.6166000000002,1344.5076666666669,2885.0123333333336
6015,M,aw,89.50322468860483,756.2675333333333,1396.8737333333331,2173.179533333333
6016,M,aw,153.08700895547486,688.6109999999999,1194.200789473684,2864.7485263157896
6017,M,aw,104.20265409605685,647.27,1240.7035625,2506.897375
6018,M,aw,108.98215727119008,670.2841666666667,1184.954416666667,2686.935833333333
6019,M,aw,109.14572215295608,667.7991818181819,1321.7325454545455,2016.3322727272723
6020,M,aw,140.0549358701589,688.83925,1507.3977500000003,2549.4701875
6021,M,aw,130.14981734364008,659.525076923077,1324.887,2615.928
6022,M,aw,100.17399295987558,667.7019285714287,1416.275785714286,2179.5455714285717
6023,M,aw,129.51994457578874,654.3316153846154,1448.5886923076926,2565.6914615384617
6024,M,aw,153.79555003482557,700.9747916666666,1295.7726666666667,2644.6876666666667
6025,M,aw,126.84159489074884,693.7873750000001,1374.3447499999995,2674.4781875000003
6026,M,aw,117.27671320627724,702.9288333333333,1506.3059999999996,2701.1706666666664
6027,M,aw,101.8850889513904,634.9807000000001,1197.7364,2549.7553
6028,M,aw,127.38313793426576,617.1766875000001,1002.8430625,2658.6355625
6029,M,aw,109.47760034936864,615.6548888888888,1333.184111111111,2391.365444444445
6030,M,aw,174.3982907262238,769.006357142857,1572.1407857142856,2405.54907142857
6031,M,aw,108.23397613105192,734.7344,1104.873933333333,2092.3828666666664
6032,M,aw,154.62731821488455,783.038,1265.922,2324.0099375
6033,M,aw,124.10936271253712,641.2334,1319.0759000000005,2465.6915500000005
6034,M,aw,139.46982517513527,749.747090909091,1557.6759090909088,2488.206363636363
6035,M,aw,142.38041237478058,699.7293684210526,1477.8843684210526,2721.6190526315786
6036,M,aw,157.23515065413443,765.7770833333333,1277.14225,2407.4372499999995
6037,M,aw,98.20044933928264,724.6845,1188.2803333333334,2905.46975
6038,M,aw,136.3464395439211,644.0205,1228.0101,2460.6526000000003
6039,M,aw,119.33022339219302,673.5273999999998,1280.678133333333,2272.4294
6040,M,aw,107.58886674851264,789.0278947368421,1464.404842105263,2614.995789473684
6041,M,aw,117.60535732457024,705.5497499999999,1260.655,2669.07975
6042,M,aw,100.95768205217516,774.4105000000001,1424.4315454545454,2472.009863636364
6043,M,aw,130.65027463003477,611.7857222222223,1473.0278888888888,2519.319388888889
6044,M,aw,154.17126407461868,742.4956666666666,1149.1995,2442.835666666667
6045,M,aw,125.0250351082379,663.9483076923078,1510.8591923076924,2725.9080000000004
6046,M,aw,125.28548593626226,637.571705882353,1366.5020000000002,2433.6755882352936
6047,M,aw,115.05087873908492,677.330090909091,1323.2301818181818,2498.1299090909088
6048,M,aw,143.82649626716608,717.4752000000001,1391.4719599999996,2192.78016
6049,M,aw,117.56140441210896,700.1563333333334,1524.9100833333334,2577.3118333333337
6050,M,aw,153.00040417595227,694.6818500000002,1264.95415,2500.96915
6051,M,aw,111.05181694746256,642.4558666666666,1309.9311333333333,2817.8052666666667
6052,M,aw,134.51088245390602,658.7819411764705,1504.0012941176467,2565.0058235294114
6053,M,aw,136.57833489665043,642.0823157894738,1164.7116842105263,2486.5591578947365
6054,M,aw,150.14339350508072,706.9078666666668,1453.027466666667,2372.423
6055,M,aw,134.9889205993421,732.5580714285715,1468.5946428571426,2167.2298571428573
6056,M,aw,97.75686345132456,683.3754499999999,1239.70435,2505.698
6057,M,aw,98.62835185806642,670.9156,1497.179,2515.8816
6058,M,aw,101.7874507939041,712.2961111111113,1516.501166666667,2683.102722222223
6059,M,aw,136.3208838864337,638.9622400000001,1292.2474000000002,2621.64144
6060,M,aw,140.43747413849243,625.9532,1230.6978000000004,2403.893333333333
6061,M,aw,109.33550973812356,676.6713749999999,1199.4778749999998,2727.337875
6062,M,aw,149.5999347969425,702.9435384615384,1295.581153846154,2898.692692307692
6063,M,aw,120.49403491479003,667.8159166666667,1233.9949166666663,2436.9042500000005
6064,M,aw,137.8008297861944,557.2047857142857,1502.5771428571427,2552.988428571428
6065,M,aw,115.14239582984958,739.6637333333332,1182.174,2566.4455333333326
6066,M,aw,112.09795061939504,731.8895454545454,1359.527090909091,2669.030909090909
6067,M,aw,108.22953663808038,649.4437333333334,1546.4391333333333,2403.786266666667
6068,M,aw,146.38914765033795,680.9883636363636,1151.0427272727272,2747.363636363636
6069,M,aw,96.79507080531847,678.2655217391305,1550.409695652174,2555.6005217391303
6070,M,aw,148.02668687669984,709.8712777777778,1376.5053888888897,2264.474777777777
6071,M,aw,129.86858110000415,668.7811333333334,1211.9284,2442.041533333334
6072,M,aw,89.67992523092917,763.4219333333333,1419.6291333333336,2135.879266666667
6073,M,aw,127.02769471569056,687.8295,1327.1791111111115,2261.913111111111
6074,M,aw,116.8120022915778,642.7417499999998,1304.19575,2469.962208333333
6075,M,aw,118.5000375575402,693.1421874999999,1339.7785625,2473.4524375
6076,M,aw,101.13130899419396,767.3599999999999,1117.7001333333333,2968.170333333333
6077,M,aw,175.48447148432723,829.5990476190477,1110.302857142857,2922.6705714285717
6078,M,aw,126.01885801388389,705.188888888889,1199.0715555555555,3351.434555555556
6079,M,aw,128.95516457332252,616.7572857142856,1508.7085714285713,2689.9396666666667
6080,M,aw,120.69378925554624,670.1485384615384,1311.0745384615386,1997.4965384615384
6081,M,aw,135.79808672305376,741.1089999999999,1730.3487777777775,2686.1002222222223
6082,M,aw,114.92717935554737,673.1182424242426,1071.002909090909,2688.182878787878
6083,M,aw,133.65461221692746,688.7232352941177,1326.534764705882,2418.429588235294
6084,M,aw,141.1486562118556,627.4493846153846,1277.155384615385,2304.546
6085,M,aw,132.65186863956345,733.5028095238098,1332.2780476190474,2377.1336666666666
6086,M,aw,106.23808587437236,561.9158846153846,1602.3338076923076,2558.983846153846
6087,M,aw,111.9397228934041,631.6318181818183,1249.731090909091,2456.894090909091
6088,M,aw,113.83260085793788,657.4944166666668,1326.7815,2674.76725
6089,M,aw,93.4471460046302,803.1861333333334,1331.4091333333336,2504.166733333333
6090,M,aw,120.63887554199349,699.9243571428573,1316.0145714285716,2549.7219999999998
6091,M,aw,147.82850193196066,718.6818,1448.83752,2743.12708
6092,M,aw,82.93921384530533,676.9079285714287,1277.960928571429,2428.4112142857143
6093,M,aw,126.76736865325688,657.9709411764705,1541.5349411764707,2407.6916470588235
6094,M,aw,107.77179849389915,693.1969999999999,1326.3373,2303.9286
6095,M,aw,124.01892759879784,751.3793888888889,1427.3865555555558,2298.242111111111
6096,M,aw,135.73400578762096,711.3491250000001,1062.19775,2811.8316875
6097,M,aw,111.90687287661784,642.9058484848483,1253.4403333333337,2718.1505757575765
6098,M,aw,116.30819397907985,708.6136666666666,1325.2119999999998,2426.092833333333
6099,M,aw,113.20578692871882,644.6891052631578,1213.9274736842106,2633.660631578948
6100,M,aw,142.83069685424078,678.0053571428571,1253.4830714285713,2821.9572857142857
6101,M,aw,98.2831158923252,754.6174615384617,1368.5075384615384,2664.7870769230767
6102,M,aw,108.58014926631894,737.1640769230768,1277.0151538461537,2333.163923076923
6103,M,aw,125.25516691297985,630.4131666666666,1428.8855833333334,2548.079833333333
6104,M,aw,190.4871510989917,762.0626875,1723.01275,2565.9795000000004
6105,M,aw,126.72834154742132,690.9068749999999,1583.611125,2479.429625
6106,M,aw,154.20433014868388,655.6815714285715,1304.2665714285715,2575.7738571428567
6107,M,aw,130.48833654871146,648.7636315789474,1341.8945789473687,2517.2821578947373
6108,M,aw,124.64294652808572,618.8771250000001,1516.60475,2467.931125
6109,M,aw,100.893572639476,770.7537,1474.3643000000004,2710.61365
6110,M,aw,155.93015995207716,759.403375,1185.56,2540.337625
6111,M,aw,129.11149779451404,766.8976666666667,1186.4698888888888,2373.581666666667
6112,M,aw,129.41064390356178,792.272,1400.4604166666668,2815.5752500000003
6113,M,aw,100.7541953093482,686.9314545454546,1473.9015909090913,2606.043
6114,M,aw,111.69763737453871,668.4876666666665,1391.2072666666668,2492.615466666667
6115,M,aw,125.2554313671588,709.6710416666666,1263.1179583333335,2652.9010000000003
6116,M,aw,96.95123083452312,716.64025,1326.50475,2549.2068125
6117,M,aw,102.1011071855726,701.6716,1307.8307,2216.5192
6118,M,aw,144.20960223566445,772.0755384615385,1511.9321538461534,2813.830384615385
6119,M,aw,111.19393525158142,728.7913125,1541.8818124999998,2661.4586874999995
6120,M,aw,109.53302199908234,754.81915,1220.5232,2570.4551999999994
6121,M,aw,100.1417157189976,681.5428275862068,1369.234896551724,2223.627448275862
6122,M,aw,136.66722401977128,694.4196315789474,1113.3085789473682,2810.885
6123,M,aw,112.6558392595338,732.6557857142858,1577.4537142857137,2232.637642857143
6124,M,aw,136.9258423128965,709.6197333333332,1271.4182666666668,2885.895466666667
6125,M,aw,98.55001262129733,660.2144800000002,1533.03148,2240.2692
6126,M,aw,139.2876805399829,705.173,1375.6782857142855,2352.7145
6127,M,aw,128.71217846130085,665.6950555555554,1302.7875,2222.2727222222225
6128,M,aw,108.76227283925247,779.5775000000001,1212.9999615384618,2488.813576923077
6129,M,aw,140.0465186728843,645.9979999999999,1477.8447272727274,2580.4676363636363
6130,M,aw,109.32980716780014,717.2912608695652,1594.0181739130437,2324.061217391304
6131,M,aw,120.9355927270872,546.2418749999999,1513.915625,2146.4328125
6132,M,aw,121.45803417470287,692.5092666666666,1391.2939333333334,2174.8652
6133,M,aw,129.9143717289105,737.3138,1455.5662000000002,2671.1814666666664
6134,M,aw,118.43426474768518,628.1777500000001,1416.976375,2266.872625
6135,M,aw,154.40309551169665,651.0746111111109,1259.4909444444445,2532.1601666666666
6136,M,aw,123.70064961425804,869.2601578947368,1371.7329473684215,2375.7080526315785
6137,M,aw,127.52611820214987,799.992923076923,1682.028923076923,2712.460423076923
6138,M,aw,149.6564929450321,701.3407368421052,1343.327789473684,2680.056368421053
6139,M,aw,174.05520577717093,788.4158461538461,1421.676,2654.007307692308
6140,M,aw,127.17533643887134,670.8541111111111,1314.6749444444442,2335.7045
6141,M,aw,108.22953663808038,732.4628461538463,1600.4923846153847,2324.2760769230767
6142,M,aw,91.31948811348344,697.4156666666665,1382.9824444444446,2524.268
6143,M,aw,156.6059755365668,682.4661249999998,1343.325,2767.4662499999995
6144,M,aw,102.53162775118876,637.2832142857143,1136.344142857143,1762.6305714285716
6145,M,aw,120.09188584852257,672.1442666666667,1318.3773333333334,2655.1369333333337
6146,M,aw,124.35802331385312,685.269375,1437.4718125,2505.7484375
6147,M,aw,107.58467363840316,738.1824444444444,1198.1364444444444,2378.3225555555555
6148,M,aw,97.73037552961408,710.4933,1115.7253,2348.3612000000003
6149,M,aw,113.49516060041812,615.6974666666666,1465.5358,2513.3600666666666
6150,M,aw,100.2974858381172,795.8367083333331,1442.9885833333335,2457.1043750000003
6151,M,aw,96.11868921941723,723.5702499999999,1213.8061249999998,2654.9271666666664
6152,M,aw,138.23024489114454,653.238294117647,1327.5168235294118,2455.147176470589
6153,M,aw,118.9517345239614,762.7989259259259,1333.2737407407403,2472.087666666667
6154,M,aw,116.86578801725342,733.2949999999998,1346.4286315789475,2752.373105263158
6155,M,aw,146.56420900139972,676.884,1626.6746111111108,2752.541277777778
6156,M,aw,110.15973321627818,754.4074705882352,1180.1225882352942,2464.922529411765
6157,M,aw,115.98123724027164,770.8344166666667,1327.3853333333334,2164.040833333333
6158,M,aw,126.34673550800626,666.3388571428571,975.5094285714288,2348.847
6159,M,aw,138.67142644473228,750.7412000000002,1112.6302,2532.0386
6160,M,aw,121.64578331517065,664.1419000000001,1462.3727,2277.9521
6161,M,aw,125.4948907272481,737.6426363636364,1197.0563636363636,2556.2606363636364
6162,M,aw,116.76477095534608,675.9907222222221,1593.1807222222224,2494.8572222222224
6163,M,aw,165.1786205031736,695.3777647058823,1417.9412352941174,2546.094588235294
6164,M,aw,107.91505771721648,643.271294117647,1633.092,2335.120176470588
6165,M,aw,122.07085374631572,701.3244,1448.9742000000003,2302.7169333333336
6166,M,aw,160.93393752232473,810.9955000000001,1271.2607999999998,2896.9330999999997
6167,M,aw,108.3886239768017,593.2887857142858,1192.197642857143,2704.700928571429
6168,M,aw,96.99560685473526,838.647,1177.382875,2923.6504375
6169,M,aw,106.5132872706099,699.2022413793102,1142.7536896551726,2614.2869310344827
6170,M,aw,129.64571090755746,656.8147857142858,1274.970642857143,2866.3773571428574
6171,M,aw,129.29265120283372,705.8114000000002,1396.4682,2791.1196000000004
6172,M,aw,113.48861139203837,673.3812916666668,1177.3732083333334,2776.9751666666666
6173,M,aw,125.28548593626226,773.7552499999998,1426.6533333333334,2568.87375
6174,M,aw,112.87852402135807,714.2786666666666,1349.7146666666667,2476.9325000000003
6175,M,aw,113.39902481054509,720.9285882352941,1446.0345294117642,2550.688411764706
6176,M,aw,153.9959819907929,706.2252307692307,1377.5006153846157,2499.087384615385
6177,M,aw,102.55965276391052,762.1727826086955,1513.3080869565215,2877.645434782609
6178,M,aw,139.16766653743156,773.2625416666668,1502.250625,2661.093416666667
6179,M,aw,94.71206045697686,651.699625,1094.34525,2424.746125
6180,M,aw,128.2050261432909,496.7213846153846,1581.4409999999991,2462.055384615385
6181,M,aw,104.22781488111738,711.1123809523808,1334.651380952381,2272.911523809524
6182,M,aw,130.76398996610033,782.9138125,1413.3781875,2341.7533124999995
6183,M,aw,130.56559532303868,678.1166428571429,1299.186285714286,2357.21
6184,M,aw,142.46330972177367,645.7893225806449,1548.3114193548392,2742.660774193549
6185,M,aw,92.1419800462606,706.1816666666666,1372.6736666666668,2561.6356
6186,M,aw,144.0027628146181,786.8467999999998,1333.6337199999998,2895.6472
6187,M,aw,110.15973321627818,710.2797368421052,1078.5831578947368,2369.538315789473
6188,M,aw,98.8136163111256,757.4285384615383,1689.5847307692309,2928.9665
6189,M,aw,126.49151541586632,680.3251500000001,1515.5435000000002,2537.5961
6190,M,aw,103.08418915256097,659.604,1334.9479333333331,2536.3798666666667
6191,M,aw,127.96571216556951,695.2094705882353,1320.839,2844.5862941176465
6192,M,aw,137.999659137353,636.7338124999999,1416.5645625,2174.235875
6193,M,aw,139.14450000703044,637.6132,1378.4571,2269.8812
6194,M,aw,128.6449808112192,778.7880000000001,1451.35675,2473.982166666667
6195,M,aw,113.07652384686632,699.1052631578947,1312.5574210526313,2648.638157894737
6196,M,aw,148.43790187493255,689.6559,1499.8507000000002,2373.4811000000004
6197,M,aw,97.36363492302144,786.0648333333334,1228.343777777778,2478.786388888889
6198,M,aw,120.99082532273594,679.4459999999997,1241.441473684211,2438.6285263157897
6199,F,aw,245.8545532993175,782.1211578947367,1702.495894736842,2648.196421052632
6200,F,aw,203.14890920918472,711.0251249999999,1653.5699375,3133.958625
6201,F,aw,231.80128350340132,890.4935499999999,1335.6517500000002,2623.6938
6202,F,aw,188.2629307560564,680.0732941176473,1686.722588235294,2403.363176470588
6203,F,aw,180.60637471694724,730.8459411764707,1668.5263529411764,2653.773823529412
6204,F,aw,211.83018017824384,758.5046190476193,1366.9784523809526,2725.9394047619053
6205,F,aw,206.40904590686725,731.04595,1360.2661999999998,2648.3653500000005
6206,F,aw,181.2545471304705,810.2527500000001,1407.236125,2876.331875
6207,F,aw,168.27894675697237,712.7525599999999,1612.9305199999997,2853.9362800000004
6208,F,aw,219.05144854593252,731.2488181818181,1129.9334545454544,2391.0460000000003
6209,F,aw,212.3015744071336,696.8963636363637,1379.8759090909089,2550.3548181818182
6210,F,aw,220.8579721408324,851.6087499999999,1592.6046875,2735.3832500000003
6211,F,aw,210.83212111475237,905.59375,1310.765625,3092.644916666666
6212,F,aw,187.4485047923364,763.386861111111,1632.1131666666663,2430.570111111111
6213,F,aw,239.44192796577303,857.0729166666666,1355.8100000000002,3032.7329166666664
6214,F,aw,236.14593954019207,927.8024375,1511.603375,2025.9631875
6215,F,aw,188.56165084441503,761.4979500000001,1514.00675,2668.7720500000005
6216,F,aw,197.97221940990883,728.912875,1397.567625,2887.4075625000005
6217,F,aw,233.35670508401464,938.788103448276,1578.9087931034487,2936.6451379310342
6218,F,aw,253.0843656435758,800.4733636363636,1432.2368636363635,2818.639272727273
6219,F,aw,199.824421204622,736.0807692307693,1432.2847692307694,2879.1602307692306
6220,F,aw,207.91054301094613,728.6875,1682.8255833333333,2769.741666666667
6221,F,aw,216.89600386758184,835.7839375,2051.319875,3108.0940625
6222,F,aw,229.51811003914676,872.318681818182,1739.2957727272726,2696.659454545454
6223,F,aw,207.6804773591697,738.2864444444444,1037.9607777777778,3275.1767777777777
6224,F,aw,188.2702833528133,794.8361818181817,1559.1538181818185,2648.304727272728
6225,F,aw,226.65401759069903,787.606,1525.437076923077,2495.039
6226,F,aw,196.77077826200744,717.6053333333334,1661.5326666666667,2788.32
6227,F,aw,222.13836494558387,895.2790909090909,1619.183181818182,2903.497363636363
6228,F,aw,200.17344620971335,745.7879090909092,1436.2475454545456,2778.2384545454547
6229,F,aw,232.5690744675452,815.9353571428572,1718.6344285714288,2956.0307857142857
6230,F,aw,182.40644390788796,709.1268461538461,1327.386,2520.2705384615383
6231,F,aw,196.20059257581204,809.0592499999999,1557.1799999999998,2718.234875
6232,F,aw,180.4413694888873,748.7464761904761,1478.1369047619046,2448.0339047619045
6233,F,aw,247.2739078823749,845.5844285714286,1602.996285714286,2793.4075714285714
6234,F,aw,218.27976190603272,943.9955454545452,1552.5569090909091,2910.616863636363
6235,F,aw,223.89327700365465,878.6589600000001,1777.26268,2915.36308
6236,F,aw,211.0413660237685,834.3422000000002,1596.4458666666667,2628.2760666666663
6237,F,aw,186.77219141265053,847.1924000000001,1491.0798,2839.4936
6238,F,aw,159.04127637502273,702.1284545454546,1225.9607272727271,2579.532090909091
6239,F,aw,211.4026596601129,833.4832142857143,1450.4447857142857,2710.5457857142856
6240,F,aw,191.6194866379897,732.9084999999999,1462.8625714285715,2504.437571428571
6241,F,aw,180.1326782316185,715.3257499999999,1722.6997,3007.2303999999995
6242,F,aw,222.77184308905444,785.4557,1409.5152,2839.0949000000005
6243,F,aw,223.2358267992215,732.8527272727272,1638.1352727272724,2936.730454545454
6244,F,aw,214.5589546278549,763.0876190476192,2277.9893809523805,2906.4003809523806
6245,F,aw,211.24795202744457,798.2932500000001,1400.22425,2293.9650000000006
6246,F,aw,149.72251293111975,665.0631000000001,1795.5007,2900.8509
6247,F,aw,195.9672883578095,813.4033333333335,1616.6984999999995,2871.498
6248,F,aw,208.8264478175205,747.40125,1296.0445,3161.408875
6249,F,aw,210.10934259239627,717.6091666666665,1474.2034444444446,3015.824222222222
6250,F,aw,203.46836301661935,873.7275000000001,1663.899545454546,2720.6448636363634
6251,F,aw,206.47483126561548,837.4423888888888,1778.447777777778,2816.943611111111
6252,F,aw,202.32876040368532,964.3748125,1586.1586875,2989.77925
6253,F,aw,207.66342842623345,633.5206315789474,1735.0342631578949,2701.8549473684216
6254,F,aw,203.58235768909995,725.2593333333335,1221.6762,2409.123133333333
6255,F,aw,177.5125274521391,778.5409,1823.0718,2878.3293000000003
6256,F,aw,200.44578629231893,836.9277,1344.0858499999997,2630.16935
6257,F,aw,206.983046565498,872.9426666666667,1478.3123333333333,2497.110083333333
6258,F,aw,214.59803836510912,854.0200624999999,1457.3300625000002,2559.9698125000004
6259,F,aw,219.05144854593252,734.0513636363637,1149.1554545454544,2660.4570000000003
6260,F,aw,220.8579721408324,784.1107,1594.7595,2919.9538999999995
6261,F,aw,222.13836494558387,1016.6670833333332,1584.9150000000002,3190.2504166666663
6262,F,aw,215.6302218563137,907.1515833333332,1644.61225,2876.358166666667
6263,F,aw,212.9268310533764,747.9978,1591.9882999999998,2923.2696500000006
6264,F,aw,223.0617360952797,807.7556470588235,1659.0588235294117,2921.354352941177
6265,F,aw,214.59495334563465,722.7028571428572,1218.1932857142856,2632.121285714286
6266,F,aw,214.25522935356707,729.7428333333334,1702.9378333333334,2821.0437500000003
6267,F,aw,245.6103945122619,877.1728823529412,1265.3016470588238,3088.567823529412
6268,F,aw,219.08602633388023,836.6014705882351,1680.7962352941174,3095.549235294118
6269,F,aw,188.56165084441503,749.564,1060.2773333333334,2364.1985833333333
6270,F,aw,211.89832043336327,806.3217727272728,1940.4111818181816,3275.818636363636
6271,F,aw,191.8743830285326,858.0863999999999,1455.1369,2557.3643
6272,F,aw,216.7514193790581,754.9452727272728,1795.4947272727268,3011.7927272727275
6273,F,aw,174.6764738404931,767.1927,1290.8814499999996,2962.938
6274,F,aw,210.2793437576661,950.8011428571428,1554.5392857142858,2976.271285714286
6275,F,aw,212.5407801659292,843.282294117647,1974.7024999999996,2947.2449999999994
6276,F,aw,236.04645862069293,891.15875,1761.3351249999998,2788.895000000001
6277,F,aw,171.45000144259006,892.8286875,1931.0268125,2997.1683125
6278,F,aw,178.15343545580575,854.2105833333331,1660.2712499999998,2737.9345833333336
6279,F,aw,223.1203837657871,810.303923076923,1372.2703076923076,2893.643153846154
6280,F,aw,211.05649998464884,729.444,1767.4462,2717.151
6281,F,aw,207.93266034561452,730.1218888888889,1382.8776666666668,3293.2526666666668
6282,F,aw,234.2539692742684,784.3852272727272,1472.349818181818,3001.273863636364
6283,F,aw,185.94847942429377,845.9340454545455,1321.8316363636366,2724.8332727272723
6284,F,aw,207.72657783250816,785.5857499999998,1727.447,2538.4139166666664
6285,F,aw,203.17872133051577,803.7190909090907,1520.1600909090912,2862.870636363636
6286,F,aw,203.46836301661935,878.2404545454546,1505.1348181818182,2815.254272727273
6287,F,aw,181.5024086768444,841.6801333333333,1319.1303333333335,2508.9902666666662
6288,F,aw,206.2562434992132,739.3135294117648,1443.1816470588235,2385.452588235294
6289,F,aw,179.66635025160895,708.8725263157894,1711.737,2885.958263157894
6290,F,aw,248.3283792708995,795.7042272727272,1396.9957272727272,2521.2899545454543
6291,F,aw,210.6906080772364,773.2932777777778,1631.4156666666668,2744.6581111111104
6292,F,aw,187.64640828175072,880.8154615384616,1382.3988461538463,2241.6275384615387
6293,F,aw,188.95289288703808,674.8321,1651.4392,2649.2179
6294,F,aw,207.99909323211685,690.5967368421052,1467.441789473684,2816.081210526316
6295,F,aw,173.91077820052118,814.3147,1458.841766666667,2922.222266666666
6296,F,aw,190.90392530946215,865.8020624999999,1510.521625,2778.392
6297,F,aw,184.1852129744967,848.5760526315792,1540.4191578947373,3295.0646842105257
6298,F,aw,140.35960942589088,899.2111538461539,1701.751,2940.087923076923
6299,F,aw,186.5019119416745,883.6496153846153,1511.2054615384611,2978.029846153846
6300,F,aw,208.91220450734133,827.6883125000002,1409.6849999999995,2002.6859374999997
6301,F,aw,209.09703729457928,726.9571176470589,1425.0407647058823,2441.105352941176
6302,F,aw,198.76802926980207,761.4319,1657.2968,2833.5099
6303,F,aw,191.34471809212,684.5431428571429,1688.427642857143,2998.3664285714285
6304,F,aw,204.07353427527173,736.6639166666668,1391.7989166666666,3012.4651666666664
6305,F,aw,174.1975572059994,801.9722222222223,1790.4858333333332,2822.7016111111107
6306,F,aw,207.90893467062816,702.0894705882354,1176.3690588235293,2761.8526470588235
6307,F,aw,216.2699252372492,736.8850666666666,1534.4055333333336,2790.551733333333
6308,F,aw,165.05310061527564,750.4097692307694,1162.1162307692307,2739.1967692307694
6309,F,aw,221.3340390201116,665.7050909090908,1255.474818181818,3090.518545454546
6310,F,aw,186.0090244150805,605.186,1948.06,2611.9463571428573
6311,F,aw,194.39848682606663,746.0648235294117,1250.0777058823533,2967.038470588235
6312,F,aw,162.3217611736011,833.2624545454545,1207.230272727273,2613.7191818181814
6313,F,aw,254.66909391317483,805.7573333333333,1609.6449444444445,2605.498722222222
6314,F,aw,193.88647885309285,747.5295333333332,1563.9962,2310.3706
6315,F,aw,174.72137016469915,670.5540588235294,1284.6139411764707,2747.7824117647065
6316,F,aw,232.6382536449885,901.0753076923075,1226.3564615384616,3356.943769230769
6317,F,aw,250.75210553994063,778.4236315789475,1777.0074736842105,3141.8522105263164
6318,F,aw,203.3994561427402,771.5508461538464,1426.318230769231,2405.0332307692306
6319,F,aw,213.1673832517151,576.2137142857142,1297.075,2593.8921428571425
6320,F,aw,176.08111568729635,788.4520277777777,1817.7699444444445,2941.8521666666666
6321,F,aw,191.5344131437385,652.4279285714285,1570.995,2425.870785714286
6322,F,aw,168.794096851239,801.1942105263159,1397.683421052632,2819.2409473684206
6323,F,aw,200.8648433074926,752.9725238095238,1684.3038095238094,2844.447523809524
6324,F,aw,257.19585787963155,768.814,1383.661625,2778.213375
6325,F,aw,224.9200070761895,805.5366923076924,2075.773076923077,2785.969230769231
6326,F,aw,250.7282976910104,710.039642857143,1569.9505714285715,2371.3842857142854
6327,F,aw,197.2739132095926,758.4994705882352,1709.519411764706,2693.806
6328,F,aw,200.92105351895012,706.2430666666666,1560.265666666667,2699.693733333333
6329,F,aw,194.72923753041687,748.2312222222222,1500.1297777777777,2332.025
6330,F,aw,226.4414392263631,786.4436470588234,1877.4230588235296,3215.411941176471
6331,F,aw,237.56276780937856,818.0515789473686,1443.7477894736844,3317.591894736842
6332,F,aw,150.87350724049762,775.1136666666665,1526.7773333333332,2735.822
6333,F,aw,227.4821913014912,835.557909090909,1799.9409999999998,3037.122454545454
6334,F,aw,193.17397163688332,785.0585882352941,1254.1918823529409,2695.0944705882357
6335,F,aw,242.28162685935777,918.2201111111112,1579.6377777777775,2814.4978888888886
6336,F,aw,192.39518836141963,790.0003809523809,1556.8547619047615,2913.1656190476187
6337,F,aw,186.94157699329557,791.8355833333331,1558.588083333333,2575.80925
6338,F,aw,214.5380053967579,823.3331304347828,1241.259391304348,2775.950608695652
6339,F,aw,207.5225323698562,778.7937647058825,1916.656823529412,2940.233235294117
6340,F,aw,218.06374658882072,829.5655,1777.3587142857143,2871.0930000000003
6341,F,aw,193.1659996200252,625.5963448275861,1845.9856551724145,2696.056655172414
6342,F,aw,227.7109166494477,761.7695185185187,1491.3290740740738,2861.462518518518
6343,F,aw,204.5650436550624,858.7953076923077,1502.4106923076922,2854.1965384615387
6344,F,aw,214.79363131316632,835.9001176470587,1421.9935294117652,2692.738352941177
6345,F,aw,223.06860923079557,697.6857894736843,1664.8096842105265,2421.1310526315783
6346,F,aw,206.983046565498,778.2078125,1678.4912500000005,2390.9746875
6347,F,aw,211.00725416204463,826.6811578947368,1578.1234736842107,2488.542421052632
6348,F,aw,191.53112621024388,808.7045,1425.9742857142858,2482.549142857143
6349,F,aw,218.70382654490135,714.9670000000001,1516.629875,2702.920125
6350,F,aw,187.7002427404373,728.393,1380.1853333333331,2779.2031333333334
6351,F,aw,182.7724226444308,674.5982105263159,1698.8733684210526,2693.053421052631
6352,F,aw,202.57836149494813,743.6700000000001,1614.9675,2801.7449285714283
6353,F,aw,204.229311654072,717.3878333333333,1343.252111111111,2673.4866111111114
